Function,Service,Date Grant Awarded,Time Period for Grant,Grant Beneficiary,Beneficiary's registration Number,Purpose of Grant,Amount,Revenue / Capital
CoPHEP,Communities,09-Feb-2017,Mar-2017,IVYBRIDGE CHAMBER OF COMMERCE           ,none,Ivybridge Primrose Festival,450,Revenue
CoPHEP,Communities,10-Mar-2017,Mar-2017,IVYBRIDGE FLOWER CLUB                   ,none,Christmas community workshop,300,Revenue
CoPHEP,Communities,03-Mar-2017,Mar-2017,IVYBRIDGE HERITAGE & ARCHIVE GRP        ,none,engaging in community events,1230,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,IVYBRIDGE MEMORY CAFE                   ,none,Running costs,370,Revenue
CoPHEP,Communities,01-Mar-2017,Mar-2017,IVYBRIDGE YOUTH FOR CHRIST              ,1118117,Art Workshop & teenage game to use in youth club,1071.7,Revenue
CoPHEP,Communities,1.8.2017,01 September 2017,JR EVENT SERVICES                       ,5610997,for contribution towards marketing ,2000,Revenue
CoPHEP,Communities,25.01.2017,28.02.2017,KENTON VICTORY HALL                     ,Chairty No: 294168,Installation of overhead projectors,500,Revenue
CoPHEP,Communities,30.01.2017,Mar-2017,KING GEORGE V MEMORIAL HALL             ,None,Hall upgrades,1000,Revenue
CoPHEP,Communities,30 August 2017,Mar-2018,KINGDON HOUSE COMMUNITY ASSC            ,Charity 1152091,Schools printmaking exhibition,200,Revenue
CoPHEP,Communities,14 September 2017,01 November 2017,KINGS BOXING ACADEMY                    ,none,Development of gym & repairs of criminal damage,2300,Revenue
CoPHEP,Communities,10-Jan-2017,Mar-2017,KINGSBRIDGE & DISTRICT TINNITUS         ,none,Help to set up their own website,500,Revenue
CoPHEP,Communities,08 August 2017,01 March 2018,KINGSBRIDGE & SALCOMBE HOCKEY CL        ,none,Hockey training,800,Revenue
CoPHEP,Communities,10 July 2017,01 December 2017,KINGSBRIDGE CELEBRATES CHRISTMAS        ,none,Community Day/Christmas lights switch on,500,Revenue
CoPHEP,Communities,05 June 2017,01 July 2017,KINGSBRIDGE FAIR WEEK                   ,none,New Carnival Float,500,Revenue
CoPHEP,Communities,12 July 2017,01 August 2017,KINGSBRIDGE KINO                        ,none,purchase new DVD/Blu-Ray projector,600,Revenue
CoPHEP,Communities,02.02.2017,Spring 2017,KINGSCARE LEAGUE OF FRIENDS             ,1096343,Dementia Action Alliance steering group,1500,Revenue
CoPHEP,Communities,07 October 2017,01 March 2018,KINGSKERSWELL NATURAL HIST SOCTY        ,none,Purchase of 'tree popper' for conservation work,321,Revenue
CoPHEP,Communities,20 June 2017,01 August 2017,KINGSKERSWELL VILLAGE HALL              ,charity 1080516,Community Fete & fun day,250,Revenue
CoPHEP,Communities,03.02.2017,Mar-2017,KINGSTEIGNTON A F C                     ,None,Ground Maintenance,600,Revenue
CoPHEP,Communities,14 September 2017,01 November 2017,KINGSTEIGNTON YOUTH CENTRE (KYC)        ,charity 1171416,football table,989,Revenue
CoPHEP,Communities,10.3.2017,Mar-2017,KINGSTEIGNTON YOUTH CENTRE TRUST        ,300881 & 1171416,for supply and installation fo acoustic panels ,1000,Revenue
CoPHEP,Communities,21 November 2017,01 March 2018,KINGSTEIGNTON/ORBEC TWINNING ASC        ,none,tickets & venues for events in 2018,1500,Revenue
CoPHEP,Communities,23 June 2017,01 July 2017,KINGSWEAR ROWING CLUB                   ,none,Refurbishment of Pontoon,750,Revenue
CoPHEP,Communities,30.7.2017,01 November 2017,KIRTON YOUTH SQUASH CLUB                ,none,for professional squash coaching for juniors,360,Revenue
CoPHEP,Communities,12-Jan-2017,Mar-2017,LANDKEY A F C                           ,none,To erect protective barriers around the pitch,1000,Revenue
CoPHEP,Communities,24 July 2017,Oct-2017,LED BY DREAMS CIC                       ,company 09772210 CIC,Office equipment,800,Revenue
CoPHEP,Communities,07 July 2017,01 September 2017,LIBRARIES UNLIMITED SOUTH WEST          ,Charity 1170092 Co. 09822597,Lego club to meet in the Library,100,Revenue
CoPHEP,Communities,21.07.2017,01 March 2017,LIGHT UP AXMINSTER                      ,None,for support for Xmas Lighting in Axminster,400,Revenue
CoPHEP,Communities,3.11.2016,Mar-2017,LITTLEHAM FAMILY ACTIVITY CENTRE        ,1111509,for Xmas celebrations ,600,Revenue
CoPHEP,Communities,Various in July,Jul-2017,LIVING OPTIONS DEVON                    ,Charity 1102489,Ability Fest,1200,Revenue
CoPHEP,Communities,18 August 2017,01 March 2018,LODDISWELL PLYNG FLD & VILL HALL        ,none,Buses through Loddiswell,500,Revenue
CoPHEP,Communities,24 August 2017,01 September 2017,LUSTLEIGH SOCIETY                       ,none,re-pointing of Lustleigh War Memorial,500,Revenue
CoPHEP,Communities,12 July2 017,01 December 2017,LYMPSTONE HISTORY SOCIETY               ,None,series of local historical booklets,500,Revenue
CoPHEP,Communities,17-Nov-2017,24 November 2017,LYMPSTONE PRE SCHOOL                    ,Charity 1038447,Sensory equipment,500,Revenue
CoPHEP,Communities,7.12.2017,01 March 2018,Lympstone Youth Club (paid viaLYMPSTONE PARISH COUNCIL)               ,none,"for purchase of air hockey table, PS4 and XBox1 ",525,Revenue
CoPHEP,Communities,09-Feb-2017,Mar-2017,LYN AND EXMOOR MUSEUM                   ,Charity No. 1015679,external painting of the walls,1665,Revenue
CoPHEP,Communities,10-Feb-2017,Mar-2017,LYNMOUTH FLOOD MEMORIAL HALL            ,Charity No. 300893,Repairs to guttering & roof,2000,Revenue
CoPHEP,Communities,23.1.2017,Mar-2017,MADDOGS MMA ACADEMY                     ,none,for purchase of new shed for equipment storage ,1500,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,MANSTOW FOOTBALL CLUB                   ,none,Container to use as a changing room & kithcen facilities,2100,Revenue
CoPHEP,Communities,20 June 2017,01 July 2017,MARLDON VILLAGE HALL COUNCIL            ,none,Apple Pie fair - 2 gazebos,500,Revenue
CoPHEP,Communities,12 September 2017,Dec-2017,MEDDON VILLAGE HALL                     ,none,School Bus shelter,2000,Revenue
CoPHEP,Communities,26.5.2017,Jul-2017,MERRY GO ROUND TOY LIBRARIES            ,Charity 1100532,to provide good quality toys to borrow,560,Revenue
CoPHEP,Communities,5.3.2017,Mar-2017,MILLWEY RISE AFC YOUTH                  ,none,for drainage works sround artificial pitch ,2400,Revenue
CoPHEP,Communities,07 July 2017,01 September 2017,MODBURY SOCIETY                         ,charity 265244,Welcome booklet for new residents,250,Revenue
CoPHEP,Communities,10 October 2017,01 December 2017,MODBURY TIDDLERS                        ,none,equipment,500,Revenue
CoPHEP,Communities,26.01.2017,Feb-2017,MOORLAND COMMUNITY CARE                 ,1157919,Provide social care,750,Revenue
CoPHEP,Communities,01 July 2017,31 March 2018,MORCHARD BISHOP BOWLING CLUB            ,none,purchase of new mower,500,Revenue
CoPHEP,Communities,22 November 2017,01 February 2018,MOREBATH VILLAGE HALL                   ,Charity 207013,Repair to rotting exterior panels,500,Revenue
CoPHEP,Communities,23 October 2017,01 March 2018,MORETONHAMPSTEAD ASSOC FOR YOUTH        ,charity 1085831,indoor sports equipment for youth club,500.17,Revenue
CoPHEP,Communities,6.3.2017,Mar-2017,MORTHOE HERITAGE TRUST                  ,1068961,for display frames ,1000,Revenue
CoPHEP,Communities,17 July 2017,01 March 2018,N A D S A CONCERTS                      ,charity 281858,series of concerts by musicians,300,Revenue
CoPHEP,Communities,24.07.2017,01 December 2017,NAYAMBA TRUST THE                       ,1165845,for knitting/sewing group in Exminster for materials/equipment ,250,Revenue
CoPHEP,Communities,10 June 2017,Aug-2017,NEW TAVISTOCK YOUTH CAFE THE            ,Charity 1164173,summer programme,1000,Revenue
CoPHEP,Communities,7.3.2017,Mar-2017,NEWCOURT COMMUNITY ASSOCIATION          ,none,for enhancement of comunity hub ,8000,Revenue
CoPHEP,Communities,05-Mar-2017,Mar-2017,NEWTON & NOSS COMMUNITY STORES          ,Company No. 10240134,Funding to convert former post office into community stores & café,1873.22,Revenue
CoPHEP,Communities,19.01.2017,Mid Feb,NEWTON ABBOT CENTRE ASSOCIATION         ,charity 300908,Refurbishment of community room,5000,Revenue
CoPHEP,Communities,30.01.2017,Mar-2017,NEWTON ABBOT CENTRE ASSOCIATION         ,charity 300908,Replacement centre lighting with LEDs,1000,Revenue
CoPHEP,Communities,17 November 2017,01 March 2018,NEWTON POPPLEFORD FOOTBALL CLUB         ,none,Goal Posts,375,Revenue
CoPHEP,Communities,12-May-2017,01 December 2017,NEWTON POPPLEFORD PLAY FIELD FND        ,charity No. 300848,Kitchen refurbishment,2000,Revenue
CoPHEP,Communities,14.2.2017,Mar-2017,NEWTOWN COMMUNITY ASSOCIATION           ,299529,"renovation of sensory gardens, play equipment and planters ",1500,Revenue
CoPHEP,Communities,22.02.2017,Mar-2017,NORTH BOVEY PARISH HALL TRUST           ,210453,for redecoration ,250,Revenue
CoPHEP,Communities,06-Mar-2017,Mar-2017,NORTH DEVON DIABETES SUPPORT GRP        ,none,Hire of Hall,250,Revenue
CoPHEP,Communities,21.2.2017,Mar-2017,NORTH DEVON ENVIRONMENTAL TRUST         ,296707,to assist with purchase of new heating system ,2000,Revenue
CoPHEP,Communities,16-Feb-2017,Mar-2017,NORTH DEVON FORUM FOR AUTISM            ,none,Hire of venue & refreshments,500,Revenue
CoPHEP,Communities,07-Feb-2017,Mar-2017,NORTH DEVON HOCKEY CLUB                 ,none,set of practice balls,200,Revenue
CoPHEP,Communities,27-Jan-2017,Mar-2017,NORTH DEVON WATER MOBILITY ASSOC        ,none,weekly aqua exercise classes,200,Revenue
CoPHEP,Communities,03-Jan-2017,Jan-2017,NORTH TAWTON RUGBY FOOTBALL CLUB        ,none,safety feature added to training lights,700,Revenue
CoPHEP,Communities,08 August 2017,01 September 2017,NOURISH FESTIVAL LTD                    ,Company 08710144,Food craft & classical music festival,1500,Revenue
CoPHEP,Communities,17 July 2017,Mar-2018,O C R A                                 ,Charity 1011839,Holiday activities for 3-16 years old,1500,Revenue
CoPHEP,Communities,20.02.2017,Mar-2017,OGWELL FOOTBALL CLUB                    ,none,Redevelopment of Clubhouse,5000,Revenue
CoPHEP,Communities,13-Feb-2017,18-Mar-2017,OKE RAIL CIC                            ,Company 10231567 CIC,A chartered train frome Okehampton to London,196.63,Revenue
CoPHEP,Communities,23 August 2017,01-Mar-2018,OKEHAMPTON & DISTRICT COMMUNITY         ,Charity 1024617,To fund a driver for lifestyle trips for disadvantaged,1000,Revenue
CoPHEP,Communities,03 November 2017,Mar-2018,OKEMENT RIVERS IMPROVEMENT GROUP        ,Charity 1114174,To replace information boards in Waitrose & Mill Road car parks,500,Revenue
CoPHEP,Communities,12.07.2017,01 July 2017,Brian Holmes,none,repair sign in Willand damaged by HGV,30,Revenue
CoPHEP,Communities,05 October 2017,11 November 2017,OPEN DAW DAWLISH COMMUNITY              ,Charity 1113482,A reading of poet Edward Thomas,100,Revenue
CoPHEP,Communities,10.01.2017,Apr-2017,ORCHARD MILLENNIUM GREEN TRUST          ,1072253,"Fencing, flooring and groundwork",5000,Revenue
CoPHEP,Communities,03.02.2017,Mar-2017,ORCHARD PRE-SCHOOL & PLAYGROUP          ,1036879,Regeneration of nature garden,750,Revenue
CoPHEP,Communities,19 June 2017,01 July 2017,ORCHARD VALE COMM SCHOOL PTFA           ,Charity 1101582,robust waterproofs for 30 children to wear in inclement weathers,450,Revenue
CoPHEP,Communities,25-Aug-2017,01 January 2018,OTTERTON FOOTBALL CLUB                  ,none,to refurbish clubhouse & changing rooms,500,Revenue
CoPHEP,Communities,25.11.2016,Mar-2017,OTTERY STATION                          ,none,for portable sound system ,2000,Revenue
CoPHEP,Communities,8.2.2017,Mar-2017,P R C D T R                             ,none,for purchase of organ,2000,Revenue
CoPHEP,Communities,30.11.2017,01 March 2018,PADDLEBOAT THEATRE                      ,9273936,for theatre performance & workshop for local families in Devon ,500,Revenue
CoPHEP,Communities,9.2.2017,Mar-2017,PARK LIFE HEAVITREE                     ,none,for granite plaque  for oak tree ,130,Revenue
CoPHEP,Communities,15-Feb-2017,Mar-2017,PATIENT PARTICIPATION GROUP             ,none,Health & Lifestyle Fair,400,Revenue
CoPHEP,Communities,23-Nov-2017,Dec-2017,PINHOE COMMUNITY CENTRE                 ,charity 300926,Prepare floor & fit new Altro Wood to the stage floor & fit stairs both sides of the stage ,1000,Revenue
CoPHEP,Communities,07 September 2017,Dec-2017,POSTBRIDGE VILLAGE HALL                 ,none,re-build Village Hall shed,2000,Revenue
CoPHEP,Communities,6.3.2017,Mar-2017,PRIDEAUX                                ,none,"for drugs, alcohol & self harm awareness workshops ",500,Revenue
CoPHEP,Communities,23.1.2017,Mar-2017,PROMOTE COLYTON GROUP                   ,none,for 3 months hire of hall ,350,Revenue
CoPHEP,Communities,07-Jul-2017,01 June 2017,PROMOTE COLYTON GROUP                   ,none,English civil War 1644,250,Revenue
CoPHEP,Communities,09 August 2017,01 September 2017,PROUD2BE PROJECT CIC                    ,Company 08070631 CIC,Safety Audit for a rainbow crossing,500,Revenue
CoPHEP,Communities,15.12.2016,Mar-2017,PUDDINGTON VILLAGE HALL                 ,Charity No: 300945,Purchase of a defibrillator,400,Revenue
CoPHEP,Communities,12-Oct-2017,Mar-2018,READ EASY EXETER                        ,charity 1151288,Teaching adults to read,1050,Revenue
CoPHEP,Communities,09 November 2017,31 January 2018,RINGMORE PARISH ROOM                    ,none,Re-roofing stoage shed,300,Revenue
CoPHEP,Communities,23.2.2017,Mar-2017,RIVER TEIGN YOUTH ACADEMY               ,none,for youth sailing /tall ships training,363,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,ROSE ASH RAMBLERS SKITTLES CLUB         ,none,purchase of new skittles equipment,300,Revenue
CoPHEP,Communities,13 September 2017,01 October 2017,ROTARY CLUB OF DAWLISH                  ,charity 262116,Mock interviews for students,250,Revenue
CoPHEP,Communities,28.07.2017,01 March 2018,ROTARY CLUB OF SALCOMBE                 ,1023433,to assist with first responder vehicle,1000,Revenue
CoPHEP,Communities,07 June 2017,01 August 2017,ROTARY CLUB OF TIVERTON                 ,Charity 1052252,Music Festival in People's Park,1000,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,ROYAL BRITISH LEGION (IVYBRIDGE)        ,Charity No. 219279,purchase of a Gazebo,400,Revenue
CoPHEP,Communities,25.05.2017,Nov-2017,ROYAL MARINES ASSOCIATION               ,none,"for purchase of wreaths, poppy crosses by Ladysmith Junior School & Advertising and hymn sheet costs ",500,Revenue
CoPHEP,Communities,9.3.2017,Mar-2017,S E A R C H                             ,none,for set up costs ,250,Revenue
CoPHEP,Communities,15-Feb-2017,Feb-2017,S.O.B.(SHORT OF BREATH!)CLUB            ,none,Visit from Exmoor Zoo to a club meeting,100,Revenue
CoPHEP,Communities,28.07.2017,30 September 2017,SAFE SOUTH WEST                         ,Charity 1153179,refurbishment of Headweir Rd Play Park,1500,Revenue
CoPHEP,Communities,19.7.2017,31 March 2018,SANDFORD CRICKET CLUB                   ,none,to assist with purchase of two gang mowers,500,Revenue
CoPHEP,Communities,01 November 2017,01 March 2018,SHALDON FESTIVAL                        ,Charity 1118828,Publicity for event,450,Revenue
CoPHEP,Communities,30.01.2017,Mar-2017,SHALDON TOURISM CENTRE                  ,none,Upgrade of the village website,600,Revenue
CoPHEP,Communities,14 August 2017,01 December 2017,SHAUGH PRIOR PARISH NEWS                ,none,To produce & edit parish magazine,500,Revenue
CoPHEP,Communities,11.01.17,Mar-2017,SHAUGH PRIOR RECREATION HALL            ,"CD(TI) 300,960/1",Hall Kitchen upgrade,1000,Revenue
CoPHEP,Communities,26.01.2017,Apr-2017,SHILLINGFORD ST GEORGE VLLGE HAL        ,Chairty No: 300964,Bar refurbishment and security lighting for car park,751,Revenue
CoPHEP,Communities,42968,01 August 2017,SID VALE CARNIVAL CLUB                  ,none,LED lighting for carnival entry,600,Revenue
CoPHEP,Communities,6.2.2017,Mar-2017,SID VALLEY HORTICULTURAL SOCIETY        ,none,for advertising ,500,Revenue
CoPHEP,Communities,13.2.2017,Mar-2017,SIDMOUTH RUGBY FOOTBALL CLUB            ,7597631,for replacement battery for defibrillator ,237,Revenue
CoPHEP,Communities,28-Jun-2017,01 October 2017,SIDMOUTH SCIENCE FESTIVAL               ,Charity 1168115,"Festival of sciences, technology, engineering & mathematics",500,Revenue
CoPHEP,Communities,2.1.2017,Mar-2017,SIDMOUTH SURF LIFESAVING CLUB           ,none,for resuscitation manikin,1000,Revenue
CoPHEP,Communities,28-Jun-2017,01 March 2018,SIDMOUTH TOWN A F C                     ,none,funding for a 4th football team,1000,Revenue
CoPHEP,Communities,14 August 2017,01 March 2018,Silverton Youth Club (paid via CREDITON METHODIST CHURCH)            ,Charity 1137450,For activities and advertisements,400,Revenue
CoPHEP,Communities,08 August 2017,01 March 2018,SLAPTON VILLAGE SHOP                    ,CIC being registered,to establish a community shop,1000,Revenue
CoPHEP,Communities,07 August 2017,31 August 2017,SNACKPACK                               ,Charity 215199,River Dart Camping Weekend for children with diabetes,250,Revenue
CoPHEP,Communities,11 September 2017,Decvember 2017,SOUNDART RADIO                          ,company 06299911,Every child has a Voice project,300,Revenue
CoPHEP,Communities,06 September 2017,Mar-2018,SOURTON VILLAGE HALL                    ,charity 300969,Sourton Tor Community Patio,500,Revenue
CoPHEP,Communities,19-Feb-2017,Mar-2017,SOUTH BRENT CRICKET CLUB                ,none,Grounds training event,69.52,Revenue
CoPHEP,Communities,12 July 2017,01 September 2017,SOUTH DARTMOOR COMMUNITY ENERGY         ,7353 Bencom,Booklet on Energy Efficiency,380,Revenue
CoPHEP,Communities,14 September 2017,01 March 2018,SOUTH DEVON ASPERGERS GROUP             ,charity 1132344,support group,1000,Revenue
CoPHEP,Communities,25 May 2017,01 March 2018,SOUTH HAMS ARTS FORUM                   ,none,production & publication of SHAF Arts Trail brochure,500,Revenue
CoPHEP,Communities,15.01.17,Mar-2017,SOUTH HAMS DIST.COUN (FOLLATON)         ,None,Gateway signs at entry to villages,186.38,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,South Molton Memory Café (paid via TORRIDGE NORTH MID & W DEVON CAB)     ,none,core costs,300,Revenue
CoPHEP,Communities,01-Jul-2017,Jul-2017,SOUTH WEST YOUTH GAMES                  ,charity 1169058,Olympic style event for young people across Devon,3350,Revenue
CoPHEP,Communities,7.3.3.2017,Mar-2017,SOUTHBROOK COMMUNITY ASSOC              ,none,for Ludwell Valley support project,500,Revenue
CoPHEP,Communities,23-Jun-2017,01 July 2017,SOWTON VILLAGE HALL                     ,charity 300975,repair of ceiling,1200,Revenue
CoPHEP,Communities,10-Oct-2017,Dec-2017,ST DAVIDS HILL PLAYGROUP                ,none,Replacement flooring,2170,Revenue
CoPHEP,Communities,13-Nov-2017,Nov - October 2018,ST DAVID'S NEIGHBOURHOOD PRTNSHP        ,none,Community Warden Scheme,700,Revenue
CoPHEP,Communities,7.3.2017,Mar-2017,ST MARGARETS TOPSHAM PCC                ,none, for community project ,2139,Revenue
CoPHEP,Communities,26.5.2017,Jul-2017,ST PETROCK'S (EXETER) LTD               ,charity 1090155,for purchase of new electric oven,1935,Revenue
CoPHEP,Communities,Jun-2017,Mar-2018,ST THOMAS COMMUNITY ASSOCIATION         ,none,St. Thomas Community Festival,2000,Revenue
CoPHEP,Communities,7.12.2017,Mar-2018,ST THOMAS COMMUNITY ASSOCIATION         ,none,for raised flowerbeds at St Thomas Methodist Church,1000,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,STAIRWAYS                               ,Charity 1122109,rent and insurance costs,300,Revenue
CoPHEP,Communities,26 June 2017,01 October 2017,STANBOROUGH CHORUS                      ,charity 1084313,Concert by Little Opera company,500,Revenue
CoPHEP,Communities,18 September 20917,Oct-2017,STEAMSHIP FRESH SPRING SOCIETY          ,none,"Tools, equipment & training for volunteers",100,Revenue
CoPHEP,Communities,11-Jul-2017,01 August 2017,Stoke Canon Festival Committee (paid via STOKE CANON PARISH COUNCIL)              ,none,Summer Festival,700,Revenue
CoPHEP,Communities,02 August 2017,01 September 2017,STOKEINTEIGNHEAD CMMNTY SHOP            ,Company: IP030627,shop canopy,230,Revenue
CoPHEP,Communities,26 June 2017,01 July 2017,STOKEINTEIGNHEAD VILLAGE HALL           ,Charity 265666,2 x table tennis tables,258,Revenue
CoPHEP,Communities,19 June 2017,01 September 2017,STOKENHAM PARISH HALL                   ,Charity 233602,roof refurbishment,1000,Revenue
CoPHEP,Communities,26 september 20917,01 September 2017,STRETE PARISH HALL                      ,Charity 270904,Accoustic Panels to improve sound,600,Revenue
CoPHEP,Communities,12.1.2017,Mar-2017,SYLVANIA ENV & COMMUNITY PROJECT        ,283907,for maintenance and upkeep of land,2000,Revenue
CoPHEP,Communities,23 July 2017,01 October 2017,T A A G CIC                             ,Company 07088023 CIC,animated workshops,200,Revenue
CoPHEP,Communities,26.09.2016,Nov-2016,TADDYFORDE RESIDENTS ASSOCIATION        ,none,for tree clearing  x 3 pymts,500,Revenue
CoPHEP,Communities,14-Feb-2017,01-Mar-17,TARKA VALLEY RAILWAY CIO                ,Charity 1162632,Re-align part of Tarka Trail & install secure fence,2500,Revenue
CoPHEP,Communities,13 November 2017,Mar-2018,TAVISTOCK AMATEUR BOXING CLUB           ,none,"Boxing Gloves, headguards, bag brackets & ring protection handleraps",1000,Revenue
CoPHEP,Communities,20 July 2017,Oct-2017,TAVISTOCK MINIATURE RIFLE CLUB          ,none,Repair to roof,1000,Revenue
CoPHEP,Communities,11-Feb-2017,Mar-2017,TAW EXPLORERS - EXMOOR UNIT             ,none,Parachutes & portable stall,300,Revenue
CoPHEP,Communities,9.3.2017,Mar-2017,TEDBURN ST MARY ALLOTMENTS ASSOC        ,none,allotment repairs and improvements,500,Revenue
CoPHEP,Communities,22.11.2016,Nov-2016,TEIGN VALLEY HISTORY GROUP              ,none,Building archive and museum centre,500,Revenue
CoPHEP,Communities,15.2.2017,Mar-2017,TEIGN VILLAGE COMMUNITY INTEREST        ,none,provision of emergency water supply,1100,Revenue
CoPHEP,Communities,02.02.2017,01.02.2017-01.02.2018,TEIGNBRIDGE ARCHAEOLOGICAL SOCTY        ,None,Heritage Exhibits,222,Revenue
CoPHEP,Communities,28 June 2017,01 July 2017,TEIGNMOUTH CARNIVAL COMMITTEE           ,Company No. 07588052 CIC,an 8 day event held end of July,250,Revenue
CoPHEP,Communities,10 October 2017,01 November 2017,Teignmouth Cool Carers (paid via TEIGNMOUTH TOWN COUNCIL)              ,none,"Group to support Mental Health carers, a years rent and refreshments",100,Revenue
CoPHEP,Communities,11 August 2017,17-19 November 2017,TEIGNMOUTH JAZZ                         ,Charity 1086155,3 day Jazz & Blues Festival hire of pavilions,500,Revenue
CoPHEP,Communities,27 September 2017,01 March 2018,TEIGNMOUTH ORANGERY                     ,Company 06958861,aerial footage & virtual tours ,750,Revenue
CoPHEP,Communities,30 July 2017,01 March 2018,TEIGNMOUTH THUNDERBIRDS NETBALL         ,Charity 10866,Equipment & hardship Fund,300,Revenue
CoPHEP,Communities,Aug,Mar-2018,THE CAROUSEL PROJECT                    ,7671783,"for Take a Look, Touch & See Project creative art sessions for under 5's within Exeter area",996,Revenue
CoPHEP,Communities,29 June 2017,01 March 2018,THE NEWTON AND NOSS VILLAGE HALL        ,Charity 300910,Village Hall Garden Project,300,Revenue
CoPHEP,Communities,27.2.2017,Mar-2017,THEATRE ALIBI                           ,Co. 299565,for Exeter Community Tour of Apple John ,3000,Revenue
CoPHEP,Communities,17.02.2017,Mar-2017,THORVERTON & BRAMPFORD SPEKE CAG        ,none,Restoration of Hulk Lane footpath,2000,Revenue
CoPHEP,Communities,05 September 2017,01 October 2017,THURLESTONE PARISH HALL                 ,charity 282906,purchase & installation of defibrillator,500,Revenue
CoPHEP,Communities,20.02.2017,Mar-2017,TIME FOR LIFE                           ,1119541 & 6243811,Time of Life Project in Newton Abbot,172.84,Revenue
CoPHEP,Communities,06 July 2017,01 August 2017,TIVERTON & MID DEVON MUSEUM TRST        ,Charity 239531,Defective emergency lighting,1073,Revenue
CoPHEP,Communities,08 June 2017,01 December 2017,TIVERTON ADVENTURE PLAY                 ,none,Repair of Zip Line,1000,Revenue
CoPHEP,Communities,22 November 2017,31 December 2017,TIVERTON ADVENTURE PLAY                 ,none,Materials for treehouse,200,Revenue
CoPHEP,Communities,13.12.2016,Mar-2017,Tiverton and Mid Devon Museum Trust (paid Viridor),Charity No: 239531,Replacement lighting,1545.9,Revenue
CoPHEP,Communities,7.3.2017,Mar-2017,TOPSHAM COMMUNITY ASSOCIATION LT        ,none,for Topsham Xmas Lights ,500,Revenue
CoPHEP,Communities,7.3.2017,Mar-2017,TOPSHAM MUSEUM SOCIETY                  ,none,for display of period room,2500,Revenue
CoPHEP,Communities,7.3.2017,Mar-2017,TOPSHAM R F C                           ,none,for safety improvements,1000,Revenue
CoPHEP,Communities,09-Mar-2017,Mar-2017,TORRIDGESIDE AMATEUR SWIMMING CL        ,none,purchase of 30 finis tempo trainers,500,Revenue
CoPHEP,Communities,06 August 2017,01 September 2017,TOTNES ALLOTMENT ASSOCIATION            ,none,compostable toilet,535,Revenue
CoPHEP,Communities,01 July 2017,01 March 2018,TOTNES CARING LTD                       ,charity 1112436,Arts therapy for elderly clients,400,Revenue
CoPHEP,Communities,8.11.16,Mar-2017,TOTNES TRUST                            ,Charity No. 290967,Gardening for Health,1500,Revenue
CoPHEP,Communities,10.01.17,Mar-2017,TOTNES TRUST                            ,Charity No. 290967,"Security railing in Rotherford Square, totnes",2500,Revenue
CoPHEP,Communities,7.3.2017,Mar-2017,TOWN CHARTER DAY                        ,none,for community event ,2000,Revenue
CoPHEP,Communities,06 August 2017,01 October 2017,TRANSITION TOWN TOTNES                  ,charity 1138865,Eco-Homes Fair,500,Revenue
CoPHEP,Communities,12 September 2017,01 March 2018,TRANSITION TOWN TOTNES                  ,charity 1138865,Incredible Edibles,280,Revenue
CoPHEP,Communities,14 November 2017,01 March 2018,TRAYE PROJECT                           ,Charity 1174270,costs for youth activities in three rural parishes around Totnes,1000,Revenue
CoPHEP,Communities,09 November 2017,31 March 2018,TURNING TIDES PROJECT CIC               ,company 09053146 CIC,Room Hire for gym sessions & life jackets for water sports,800,Revenue
CoPHEP,Communities,19.7.2017,01 March 2018,UGBOROUGH BELL RESTORATION              ,none,No 6 bell cracked and needs replacement,300,Revenue
CoPHEP,Communities,14-Jan-2017,Feb-2017,UMBERLEIGH VILLAGE HALL                 ,none,To purchase a projector and speakers,601.2,Revenue
CoPHEP,Communities,05 July 2017,Aug-2017,USKATE C I C                            ,Company 08828873 CIC,BID event skate and circus on the square,300,Revenue
CoPHEP,Communities,7.12.2017,01 March 2018,VETERANS COMMUNITY SUPPORT (ED)         ,none,for residential centre visit,900,Revenue
CoPHEP,Communities,01-Feb-2017,Mar-2017,Combe Matin VILLAGE HALL COMMUNITY GROUP            ,none,sound equipment,1000,Revenue
CoPHEP,Communities,16 October 2017,03 February 2018,WARMHEART COMMUNITY PROJECTS            ,none,"storytelling events with visuals to provide public awareness, education for environmental wellbeing",400,Revenue
CoPHEP,Communities,14.02.2017,26.03.2017,WASHFIELD MEMORIAL HALL                 ,301007,Portable PA system,350,Revenue
CoPHEP,Communities,20 September 2017,01-Mar-2017,WEIR QUAY COMMUNITY WATERSPORTS         ,Charity No. 1142195 Co. No. 7455596,to build a boatshed,2650,Revenue
CoPHEP,Communities,10.3.2017,Mar-2017,WELCOME CENTRE CIC THE                  ,company 09296761 CIC,for purchase of inkjet equipment ,65,Revenue
CoPHEP,Communities,27 June 2017,01 October 2017,WEMBURY ALLOTMENT ASSOCIATION           ,none,concrete base for water containers,400,Revenue
CoPHEP,Communities,19 October 2017,01 March 2018,WEMBURY OPEN AWARD GROUP                ,none,"Rent, books & medical for driving certificate",600,Revenue
